[2022-04-10 21:46:56,322] Pre-condition - step 01: Open Page With Browser 'chrome' And Url: 'https://demo.nopcommerce.com/;
[2022-04-11 11:24:56,293] Advanced Search Categories - step 03: Checked advanced search
[2022-04-11 11:24:56,427] Advanced Search Categories - step 04: Categories -> Selected Item 'Computers' 
[2022-04-11 11:24:56,578] Advanced Search Categories - step 05: Automatically search sub categories: Unchecked
[2022-04-11 11:24:56,649] Advanced Search Categories - step 06: Click button search
[2022-04-11 11:24:57,247] Advanced Search Categories - step 07: Verify data is display
[2022-04-11 11:24:57,329]  -------------------------- PASSED -------------------------- 
[2022-04-11 11:24:57,330] Advanced Search Sub Categories - step 01: Click to link search on footer
[2022-04-11 11:24:57,847] Advanced Search Sub Categories - step 02: Enter to search with data not existing 'Apple Macbook Pro'
[2022-04-11 11:24:58,062] Advanced Search Sub Categories - step 03: Checked advanced search
[2022-04-11 11:24:58,208] Advanced Search Sub Categories - step 04: Categories -> Selected Item 'Computers' 
[2022-04-11 11:24:58,338] Advanced Search Sub Categories - step 05: Automatically search sub categories: checked
[2022-04-11 11:24:58,465] Advanced Search Sub Categories - step 06: Click button search
[2022-04-11 11:24:59,040] Advanced Search Sub Categories - step 07: Verify data is display
[2022-04-11 11:24:59,293] Advanced Search Correct Manufacturer - step 01: Click to link search on footer
[2022-04-11 11:24:59,829] Advanced Search Correct Manufacturer - step 02: Enter to search with data not existing 'Apple Macbook Pro'
[2022-04-11 11:25:00,039] Advanced Search Correct Manufacturer - step 03: Checked advanced search
[2022-04-11 11:25:00,190] Advanced Search Correct Manufacturer - step 04: Categories -> Selected Item 'Computers' 
[2022-04-11 11:25:00,331] Advanced Search Correct Manufacturer - step 05: Automatically search sub categories: checked
[2022-04-11 11:25:00,462] Advanced Search Correct Manufacturer - step 06: Manufacturer -> Selected Item 'HP' 
[2022-04-11 11:25:00,610] Advanced Search Correct Manufacturer - step 07: Click button search
[2022-04-11 11:25:01,276] Advanced Search Correct Manufacturer - step 08: Verify data is display
[2022-04-11 11:25:01,351]  -------------------------- PASSED -------------------------- 
[2022-04-11 11:25:01,352] Advanced Search Correct Manufacturer - step 01: Click to link search on footer
[2022-04-11 11:25:01,893] Advanced Search Correct Manufacturer - step 02: Enter to search with data not existing 'Apple Macbook Pro'
[2022-04-11 11:25:02,067] Advanced Search Correct Manufacturer - step 03: Checked advanced search
[2022-04-11 11:25:02,199] Advanced Search Correct Manufacturer - step 04: Categories -> Selected Item 'Computers' 
[2022-04-11 11:25:02,327] Advanced Search Correct Manufacturer - step 05: Automatically search sub categories: checked
[2022-04-11 11:25:02,454] Advanced Search Correct Manufacturer - step 06: Manufacturer -> Selected Item 'Apple' 
[2022-04-11 11:25:02,577] Advanced Search Correct Manufacturer - step 07: Click button search
[2022-04-11 11:25:03,293] Advanced Search Correct Manufacturer - step 08: Verify data is display
[2022-04-11 11:25:03,573] OS name = windows 10
[2022-04-11 11:25:03,573] Driver instance name = chromedriver: chrome on windows (afab4f7443fff99bddf17a9b4030d2a9)
[2022-04-11 11:36:12,102] Pre-condition - step 01: Open Page With Browser 'chrome' And Url: 'https://demo.nopcommerce.com/;
[2022-04-11 11:36:16,991] Pre-condition - step 02: Khởi tạo page search
[2022-04-11 11:36:17,002] Search Empty Data - step 01: Click to link search on footer
[2022-04-11 11:36:17,698] Search Empty Data - step 02: Click button search
[2022-04-11 11:36:18,268] Search Empty Data - step 03: Verify message waning 'Search term minimum length is 3 characters' is display
[2022-04-11 11:36:18,362]  -------------------------- PASSED -------------------------- 
[2022-04-11 11:36:18,364] Search Data Not Existing - step 01: Click to link search on footer
[2022-04-11 11:36:18,882] Search Data Not Existing - step 02: Enter to search with data not existing "Markbook pro 2050" 
[2022-04-11 11:36:19,092] Search Data Not Existing - step 03: Click button search
[2022-04-11 11:36:19,631] Search Data Not Existing - step 04: Verify message 'No products were found that matched your criteria.' is display
[2022-04-11 11:36:19,715]  -------------------------- PASSED -------------------------- 
[2022-04-11 11:36:19,716] Search Data Relative - step 01: Click to link search on footer
[2022-04-11 11:36:20,228] Search Data Relative - step 02: Enter to search with data relative Lenovo'
[2022-04-11 11:36:20,360] Search Data Relative - step 03: Click button search
[2022-04-11 11:36:20,992] Search Data Relative - step 04: Verify data is display
[2022-04-11 11:36:21,099]  -------------------------- PASSED -------------------------- 
[2022-04-11 11:36:21,100] Search Data Absolute - step 01: Click to link search on footer
[2022-04-11 11:36:21,623] Search Absolute - step 02: Enter to search with data not existing 'Lenovo Thinkpad X1 Carbon Laptop'
[2022-04-11 11:36:21,829] Search Absolute - step 03: Click button search
[2022-04-11 11:36:22,412] Search Absolute - step 04: Verify data is display
[2022-04-11 11:36:22,469]  -------------------------- PASSED -------------------------- 
[2022-04-11 11:36:22,470] Advanced Search Categories - step 01: Click to link search on footer
[2022-04-11 11:36:22,989] Advanced Search Categories - step 02: Enter to search with data not existing 'Apple Macbook Pro'
[2022-04-11 11:36:23,155] Advanced Search Categories - step 03: Checked advanced search
[2022-04-11 11:36:23,304] Advanced Search Categories - step 04: Categories -> Selected Item 'Computers' 
[2022-04-11 11:36:23,453] Advanced Search Categories - step 05: Automatically search sub categories: Unchecked
[2022-04-11 11:36:23,542] Advanced Search Categories - step 06: Click button search
[2022-04-11 11:36:24,118] Advanced Search Categories - step 07: Verify data is display
[2022-04-11 11:36:24,206]  -------------------------- PASSED -------------------------- 
[2022-04-11 11:36:24,207] Advanced Search Sub Categories - step 01: Click to link search on footer
[2022-04-11 11:36:24,726] Advanced Search Sub Categories - step 02: Enter to search with data not existing 'Apple Macbook Pro'
[2022-04-11 11:36:24,916] Advanced Search Sub Categories - step 03: Checked advanced search
[2022-04-11 11:36:25,066] Advanced Search Sub Categories - step 04: Categories -> Selected Item 'Computers' 
[2022-04-11 11:36:25,188] Advanced Search Sub Categories - step 05: Automatically search sub categories: checked
[2022-04-11 11:36:25,313] Advanced Search Sub Categories - step 06: Click button search
[2022-04-11 11:36:25,900] Advanced Search Sub Categories - step 07: Verify data is display
[2022-04-11 11:36:25,967] Advanced Search Correct Manufacturer - step 01: Click to link search on footer
[2022-04-11 11:36:26,490] Advanced Search Correct Manufacturer - step 02: Enter to search with data not existing 'Apple Macbook Pro'
[2022-04-11 11:36:26,664] Advanced Search Correct Manufacturer - step 03: Checked advanced search
[2022-04-11 11:36:26,800] Advanced Search Correct Manufacturer - step 04: Categories -> Selected Item 'Computers' 
[2022-04-11 11:36:26,920] Advanced Search Correct Manufacturer - step 05: Automatically search sub categories: checked
[2022-04-11 11:36:27,045] Advanced Search Correct Manufacturer - step 06: Manufacturer -> Selected Item 'HP' 
[2022-04-11 11:36:27,167] Advanced Search Correct Manufacturer - step 07: Click button search
[2022-04-11 11:36:27,735] Advanced Search Correct Manufacturer - step 08: Verify data is display
[2022-04-11 11:36:27,791]  -------------------------- PASSED -------------------------- 
